Time,HV Battery SOC (%),HV Battery Power (kW),HV Battery Current (A),G-Force (1),Vehicle Speed (km/hr) (km/hr)
00:01:28.7311,69.7596250463556,-1.29093797077731,-3.79687638463915,-0.0516546811168974,6.27306319210438
00:01:28.7530,69.7596381261263,-1.28078614614542,-3.76701807689829,-0.0516394540357481,6.2329892574331
00:01:28.7802,69.7596541630651,-1.2712809033637,-3.73906148048146,-0.0517324146723899,6.18343889538365
00:01:28.8073,69.7596700784192,-1.26211333516687,-3.71209804460844,-0.051841092741737,6.13380351991275
00:01:28.8344,69.7596858651217,-1.25123127906734,-3.68009199725689,-0.0518883749469675,6.0841011550969
00:01:28.8616,69.75970150404,-1.23854790617629,-3.64278795934203,-0.0518680867488375,6.03438546418863
00:01:28.8986,69.7597225760095,-1.22055416198141,-3.58986518229827,-0.051812328992396,5.9666131633179
00:01:28.9356,69.7597433502569,-1.20340068090456,-3.53941376736635,-0.0517875437724914,5.89888335549878
00:01:28.9802,69.7597679888541,-1.18404619275197,-3.48248880221169,-0.0518090984069859,5.81732889179145
00:01:29.0000,69.7597787794205,-1.17568927020766,-3.45790961825781,-0.0518280429240736,5.78117767474228
00:01:29.0025,69.7597801713073,-1.17423707708008,-3.45363846200025,-0.0518154440158329,5.77649473199035
00:01:29.0051,69.7597815610179,-1.17205143505072,-3.44721010309034,-0.0517728462034883,5.77181435243524
00:01:29.0076,69.7597829476304,-1.16901221782579,-3.43827122889938,-0.0516952574309122,5.7671394142368
00:01:29.0102,69.7597843301837,-1.16517439521511,-3.42698351533856,-0.0515848721503611,5.76247292575564
00:01:29.0142,69.7597865044835,-1.15778827642208,-3.40525963653554,-0.0513560891658379,5.75512280456927
00:01:29.0231,69.7597911999362,-1.13797503657476,-3.34698540169048,-0.050704974153487,5.73919895822004
00:01:29.0319,69.7597958091183,-1.11528280293386,-3.28024353804075,-0.0499358174871437,5.72349458047468
00:01:29.0407,69.7598003267572,-1.09259123035102,-3.21350361867947,-0.0491661039911022,5.70802629206023
00:01:29.0496,69.7598047572973,-1.0722454142862,-3.1536629831947,-0.0484895942372276,5.69278080722696
00:01:29.0584,69.7598091131996,-1.05585500954485,-3.10545591042604,-0.0479693494301836,5.67772055364237
00:01:29.0694,69.7598144235126,-1.04217743697684,-3.06522775581422,-0.047585497716646,5.65927262235287
00:01:29.0803,69.7598196823301,-1.03555521426295,-3.04575063018514,-0.0474801061975637,5.64091951980638
00:01:29.0912,69.7598249214037,-1.03471293020062,-3.04327332411946,-0.0476055903681597,5.62256502955581
00:01:29.1021,69.7598301646578,-1.03764605553613,-3.05190016334157,-0.0478858571297427,5.60413546882573
00:01:29.1131,69.7598354256807,-1.04216092521047,-3.0651791917955,-0.0482355831318859,5.58558753508547
00:01:29.1240,69.7598407078223,-1.04632926185856,-3.07743900546635,-0.0485773072385735,5.56690879812859
00:01:29.1349,69.7598460061571,-1.04877080484133,-3.0846200142392,-0.0488532235228369,5.54811261043297
00:01:29.1489,69.7598528117955,-1.04827997428881,-3.08317639496709,-0.049061655504485,5.52387128685378
00:01:29.1680,69.7598620092676,-1.04164875072485,-3.06367279624956,-0.0490969804177111,5.49091622841662
00:01:29.1870,69.7598711303531,-1.03046407682081,-3.03077669653178,-0.0489378956151056,5.45799664599699
00:01:29.2060,69.7598801502699,-1.01794898820635,-2.99396761237162,-0.0487179796794575,5.42519424331693
00:01:29.2250,69.7598890681337,-1.00676347245338,-2.9610690366276,-0.0485510649722163,5.39251416587978
00:01:29.2441,69.7598978993922,-0.998115979508272,-2.93563523384786,-0.0484913926772102,5.3599075868694
00:01:29.2689,69.7599093413597,-0.989881512195891,-2.91141621234086,-0.048547071311811,5.31730480308523
00:01:29.2938,69.7599206932842,-0.982952247128087,-2.89103602096496,-0.0486632743509823,5.27463551330535
00:01:29.3186,69.7599319584799,-0.975260648487512,-2.8684136720221,-0.0487487848828449,5.23188648606252
00:01:29.3435,69.759943125439,-0.966008866873046,-2.84120254962661,-0.0487652373004156,5.1890955756464
00:01:29.3800,69.7599593376912,-0.950844615029138,-2.79660180890923,-0.0487168800400725,5.12620105381745
00:01:29.4166,69.7599752972155,-0.935706115152782,-2.75207680927289,-0.0486674309844656,5.06335727568595
00:01:29.4531,69.7599910111461,-0.921591003133955,-2.7105617739234,-0.0486655784402485,5.00053962446797
00:01:29.5000,69.7600108089851,-0.904238533025767,-2.65952509713461,-0.0487002600266947,4.9200043782055
00:01:29.5023,69.7600117980771,-0.903115346402802,-2.65622160706706,-0.048689712595633,4.91593866761092
00:01:29.5047,69.7600127856552,-0.901455467175298,-2.65133960933911,-0.048652283831987,4.91187493136928
00:01:29.5070,69.7600137710727,-0.899159495603382,-2.64458675177465,-0.0485829208209138,4.9078156385831
00:01:29.5094,69.7600147536557,-0.896257765195783,-2.63605225057583,-0.0484830950161687,4.90376337134448
00:01:29.5130,69.760016232652,-0.890908645189701,-2.62031954467559,-0.0482837543245917,4.89765454987609
00:01:29.5213,69.7600196402643,-0.87537753838542,-2.57463981878065,-0.0476651124891543,4.88353348574281
00:01:29.5297,69.7600229830927,-0.857128380598205,-2.52096582528884,-0.0469110109421614,4.86961290376188
00:01:29.5380,69.7600262553902,-0.838340640433058,-2.46570776597958,-0.0461308675181015,4.85591456023986
00:01:29.5463,69.7600294584363,-0.820869416537294,-2.41432181334498,-0.0454154240474444,4.84243368851999
00:01:29.5547,69.7600325996888,-0.806093908388738,-2.37086443643746,-0.04483020935321,4.82914272150823
00:01:29.5630,69.7600356909179,-0.794845562885643,-2.33778106731072,-0.0444137313018967,4.81599854082103
00:01:29.5747,69.7600399803534,-0.785347048324207,-2.30984425977708,-0.0441293194064971,4.79766631628489
00:01:29.5864,69.7600442355101,-0.782345090956773,-2.30101497340227,-0.0441565945170913,4.77938858287439
00:01:29.5982,69.7600484857979,-0.784002142780349,-2.30588865523632,-0.0444123730057387,4.76105654225287
00:01:29.6099,69.7600527501453,-0.788016777026845,-2.31769640302013,-0.0447901164462505,4.74259811538811
00:01:29.6216,69.760057035674,-0.792215221658402,-2.33004476958354,-0.0451854913489869,4.72398376518035
00:01:29.6333,69.7600613393439,-0.794967176236736,-2.33813875363746,-0.045516357305745,4.70522194681725
00:01:29.6450,69.7600656512623,-0.795365363522522,-2.3393098927133,-0.0457336090635542,4.68634804894904
00:01:29.6604,69.7600713066934,-0.792115972025217,-2.3297528588977,-0.0458298100114856,4.66146333542416
00:01:29.6758,69.7600769276536,-0.785500330037559,-2.31029508834576,-0.0457521764281496,4.63657122629091
00:01:29.6912,69.7600824962394,-0.777062831278983,-2.28547891552642,-0.0455771389526538,4.61174294625019
00:01:29.7066,69.7600880051211,-0.768420691688262,-2.26006085790665,-0.045387911076607,4.58700906070748
00:01:29.7220,69.7600934566671,-0.760770589976661,-2.23756055875488,-0.0452477287211584,4.56236172755119
00:01:29.7405,69.7600999456722,-0.753572861702267,-2.21639076971255,-0.0451824968547513,4.5328036921998
00:01:29.7668,69.7601090646942,-0.746122007222824,-2.19447649183184,-0.0452374827282748,4.49086505972356
00:01:29.7930,69.7601180978282,-0.739873300892768,-2.17609794380226,-0.0453613047189203,4.44885369204397
00:01:29.8193,69.7601270480126,-0.732897413018154,-2.15558062652398,-0.045449335083141,4.40675474154556
00:01:29.8456,69.7601359042186,-0.724521323869819,-2.13094507020535,-0.0454608464337571,4.36461286846551
00:01:29.8822,69.760148077818,-0.711646476270168,-2.09307787138285,-0.0454078397926249,4.30585561025157
00:01:29.9188,69.7601600374041,-0.6989211613421,-2.05565047453559,-0.045360784038447,4.24715020359058
00:01:29.9554,69.7601717897975,-0.687052220942767,-2.02074182630226,-0.0453634025232372,4.18846729438448
00:01:30.0000,69.7601858090614,-0.67313613756157,-1.97981216929874,-0.0453991010317967,4.11710725457145
00:01:30.0021,69.7601864647769,-0.672319141044,-1.97740923836471,-0.0453908875264027,4.11373195144899
00:01:30.0042,69.7601871195331,-0.671149805993648,-1.97397001762838,-0.0453605283815105,4.11035804545317
00:01:30.0067,69.7601879155459,-0.669147300854733,-1.96808029663157,-0.0452871395848242,4.106251244738
00:01:30.0093,69.7601887088289,-0.666542181570449,-1.96041818108955,-0.0451757153397861,4.10215278541785
00:01:30.0125,69.7601896962877,-0.662556970969093,-1.94869697343851,-0.0449904789303814,4.09704263310243
00:01:30.0197,69.7601918699073,-0.651621000885467,-1.91653235554549,-0.0444482630276039,4.08575787216803
00:01:30.0285,69.7601945052215,-0.635606857599438,-1.86943193411599,-0.0436235287878935,4.07200303224266
00:01:30.0373,69.7601970741158,-0.618771269588818,-1.81991549879064,-0.04275061800592,4.05850925846135
00:01:30.0462,69.7601995770763,-0.603012757911369,-1.77356693503344,-0.0419454950408148,4.04527382101293
00:01:30.0550,69.7602020211635,-0.589769506145244,-1.73461619454484,-0.0412922434686187,4.03226391817185
00:01:30.0639,69.7602044181633,-0.579905071047734,-1.70560315014039,-0.0408393079927048,4.01942586634992
00:01:30.0749,69.7602073703927,-0.572637478812529,-1.68422787886038,-0.0405711132573997,4.00352088847904
00:01:30.0860,69.7602102978225,-0.570350149945365,-1.67750044101578,-0.0405976477942272,3.98766458683452
00:01:30.0971,69.7602132219875,-0.571688332923111,-1.68143627330327,-0.0408438566180005,3.97175860005587
00:01:30.1081,69.7602161570414,-0.574958023755452,-1.69105301104545,-0.041213900289394,3.95573621437493
00:01:30.1192,69.7602191088665,-0.578539969856412,-1.70158814663651,-0.0416125182395821,3.93956721505689
00:01:30.1302,69.7602220760988,-0.581180963051774,-1.70935577368169,-0.0419619074609811,3.92325469873677
00:01:30.1413,69.7602250522619,-0.58212662737025,-1.71213713932427,-0.0422115599093605,3.90682660015711
00:01:30.1551,69.760228778045,-0.580594367421348,-1.70763049241573,-0.0423563430798973,3.88615355626886
00:01:30.1690,69.7602324859724,-0.576460364310238,-1.69547165973599,-0.0423347808276155,3.8654492068393
00:01:30.1828,69.7602361625493,-0.570603374712506,-1.67824521974266,-0.0421994723415443,3.84478006794643
00:01:30.1967,69.7602398001476,-0.564081937733889,-1.65906452274673,-0.0420175668547614,3.82418504863364
00:01:30.2105,69.7602433973323,-0.557828066249625,-1.64067078308713,-0.0418498938217877,3.80367277502015
00:01:30.2244,69.7602469574909,-0.552443057050732,-1.62483252073745,-0.0417368656944155,3.78322763263452
00:01:30.2430,69.7602516883852,-0.546844883277376,-1.60836730375699,-0.0416912790508376,3.75584030584001
00:01:30.2663,69.7602575821389,-0.54162601147186,-1.59301768079959,-0.0417571039357048,3.72137359238911
00:01:30.2897,69.7602634215339,-0.537097814199299,-1.57969945352735,-0.0418739297136562,3.68683928574295
00:01:30.3131,69.7602692077498,-0.532058200078939,-1.5648770590557,-0.0419594527861431,3.65222871624854
00:01:30.3365,69.7602749338285,-0.526056435279796,-1.54722480964646,-0.0419790528341523,3.61757706320941
00:01:30.3696,69.7602829299967,-0.516571447949433,-1.51932778808657,-0.0419355434569099,3.56848340916632
00:01:30.4028,69.7602907819152,-0.507009129456035,-1.49120332192952,-0.0418834923221288,3.51943582255657
00:01:30.4359,69.7602984926587,-0.498023852728523,-1.46477603743683,-0.0418729306217239,3.4704184328493
00:01:30.4774,69.7603079561488,-0.487330076112841,-1.43332375327306,-0.0419031140629099,3.40904242777499
00:01:30.5000,69.7603130143978,-0.481571161201228,-1.41638576823891,-0.0419249581214718,3.37565843365473
00:01:30.5018,69.7603134242519,-0.48099887677506,-1.41470257875018,-0.0419184594381237,3.37293515044458
00:01:30.5036,69.7603138335259,-0.480213011833606,-1.41239121127531,-0.041894592360505,3.37021286617683
00:01:30.5060,69.7603143644641,-0.478791054835452,-1.40820898481015,-0.0418309359428481,3.36667689094115
00:01:30.5084,69.7603148935868,-0.476931154822795,-1.40273869065528,-0.0417315184181699,3.36314779391714
00:01:30.5108,69.7603154204406,-0.474678589574198,-1.39611349874764,-0.0416000518509301,3.35962839756123
00:01:30.5157,69.7603164810222,-0.469156889189903,-1.37987320349972,-0.0412560061713329,3.35252600559579
00:01:30.5237,69.7603181999141,-0.458115191985174,-1.34739762348581,-0.0405337118690427,3.34095998621465
00:01:30.5317,69.7603198757019,-0.445719186779807,-1.31093878464649,-0.0397074241029075,3.32961068988662
00:01:30.5397,69.7603215059177,-0.433255711396675,-1.27428150410787,-0.0388810131191148,3.3184919335951
00:01:30.5477,69.7603230922274,-0.421828864399709,-1.24067313058738,-0.0381387597468039,3.30759278508963
00:01:30.5557,69.7603246398578,-0.412265367887389,-1.21254519966879,-0.0375401831528062,3.29688200498171
00:01:30.5637,69.7603261565063,-0.40506127195087,-1.19135668220844,-0.0371189843159148,3.2863149539256
00:01:30.5745,69.7603281626204,-0.399273371645034,-1.1743334460148,-0.0368422459599478,3.27224593270887
00:01:30.5853,69.7603301495497,-0.397448221397471,-1.16896535705139,-0.0368610003618595,3.25822713733831
00:01:30.5960,69.7603321340099,-0.398538336633679,-1.17217157833435,-0.0371027493394343,3.24416222745133
00:01:30.6068,69.7603341271906,-0.401226179032314,-1.18007699715386,-0.0374746392117098,3.22998441688646
00:01:30.6176,69.7603361339966,-0.404242363319611,-1.18894812741062,-0.0378831964991267,3.21566158347617
00:01:30.6283,69.7603381537686,-0.406592051542374,-1.19585897512463,-0.0382503947096641,3.20119377795254
00:01:30.6391,69.7603401818506,-0.407658778066359,-1.19899640607753,-0.0385234550531021,3.18660570891196
00:01:30.6498,69.7603422114351,-0.40720528699074,-1.19766260879629,-0.0386780124483517,3.17193675379331
00:01:30.6654,69.7603451236795,-0.404172608501346,-1.18874296618043,-0.0387073168042067,3.15074687901429
00:01:30.6809,69.7603480076939,-0.399180193978512,-1.17405939405445,-0.0385713550786125,3.12958291840903
00:01:30.6964,69.7603508538727,-0.393379309330902,-1.1569979686203,-0.0383629224151306,3.1085075584173
00:01:30.7119,69.7603536599516,-0.387809433194592,-1.1406159799841,-0.0381691326637846,3.08753761850647
00:01:30.7274,69.7603564295805,-0.383126304877862,-1.12684207317018,-0.0380469187237698,3.06665170818013
00:01:30.7429,69.7603591694039,-0.379508838520524,-1.11620246623684,-0.038014173577913,3.04580803607959
00:01:30.7638,69.7603628253944,-0.375831886600706,-1.10538790176678,-0.0380746652213763,3.01771563610284
00:01:30.7847,69.7603664475182,-0.372692161936736,-1.09615341746099,-0.0381864084945272,2.989565198168
00:01:30.8056,69.7603700371564,-0.369288647512492,-1.08614308091909,-0.0382789267913652,2.96134493942134
00:01:30.8265,69.760373590469,-0.365246535415108,-1.07425451592679,-0.0383156014850575,2.93307933032239
00:01:30.8543,69.7603782489371,-0.359090552154157,-1.05614868280634,-0.0382913968472456,2.895494800374
00:01:30.8821,69.7603828272609,-0.35265140327207,-1.03721000962374,-0.0382376790427444,2.85794264008063
00:01:30.9099,69.7603873250828,-0.346459150870717,-1.01899750256093,-0.0382054235831469,2.82042711463632
00:01:30.9377,69.7603917458294,-0.340650679723939,-1.00191376389394,-0.0382106085362491,2.78292361640528
00:01:30.9844,69.7603990122974,-0.331146688266205,-0.97396084784178,-0.0382481452328441,2.71983744595983
00:01:31.0000,69.7604013807455,-0.327996921607953,-0.964696828258686,-0.0382623153517663,2.69886573792688
00:01:31.0015,69.7604016212669,-0.327618116407034,-0.963582695314805,-0.0382575444926772,2.69672430126302
00:01:31.0031,69.760401861465,-0.32711992109288,-0.96211741497906,-0.0382397089354132,2.69458351052851
00:01:31.0054,69.7604022010077,-0.326148152137814,-0.959259270993571,-0.0381852578459658,2.69155334826118
00:01:31.0076,69.7604025393797,-0.32486892870227,-0.955496849124322,-0.0380970178061124,2.68852885008323
00:01:31.0099,69.7604028762804,-0.323308220255214,-0.950906530162395,-0.037977875283162,2.68551253403759
00:01:31.0137,69.7604034440456,-0.320123660261087,-0.941540177238491,-0.037717206845159,2.68041729216922
00:01:31.0209,69.7604045011083,-0.312745343286488,-0.91983924496026,-0.037079174154201,2.67088686805821
00:01:31.0281,69.7604055316601,-0.304171080366594,-0.894620824607629,-0.0363189600394111,2.66153331425615
00:01:31.0353,69.7604065331408,-0.295171848328403,-0.868152495083539,-0.0355223767704596,2.65237571586214
00:01:31.0425,69.7604075052636,-0.286458325111094,-0.842524485620865,-0.0347631535199342,2.64341454664861
00:01:31.0498,69.7604084499119,-0.278627716133025,-0.819493282744192,-0.0340985948482405,2.63463365413547
00:01:31.0570,69.7604093707137,-0.27212253370536,-0.800360393251059,-0.0335679945503987,2.6260044230706
00:01:31.0657,69.7604104612999,-0.266378612691538,-0.783466507916287,-0.033134025575624,2.6157014461528
00:01:31.0745,69.760411533479,-0.263019924368735,-0.773588012849222,-0.0329295281052578,2.60549705034146
00:01:31.0832,69.7604125962767,-0.261814389358295,-0.770042321642045,-0.032932643460548,2.59532478005462
00:01:31.0920,69.7604136573833,-0.26229161407359,-0.771445923745854,-0.0331017401094459,2.58512739132995
00:01:31.1007,69.7604147223859,-0.263857898173029,-0.776052641685378,-0.0333838620205808,2.57486197119476
00:01:31.1094,69.7604157944882,-0.265909784898404,-0.782087602642365,-0.0337232323313918,2.56450218299195
00:01:31.1182,69.7604168746347,-0.267921028618697,-0.788003025349107,-0.0340684476969999,2.55403806696518
00:01:31.1269,69.7604179619127,-0.269493877966523,-0.792629052842714,-0.034377700755642,2.54347393848026
00:01:31.1374,69.7604192752738,-0.270450107431924,-0.795441492446836,-0.0346606002679177,2.53066269718941
00:01:31.1502,69.7604208689669,-0.270090460850933,-0.794383708385096,-0.0348485688878618,2.51502779525937
00:01:31.1629,69.7604224562004,-0.268223002411343,-0.788891183562774,-0.0348745833056604,2.49934427186943
00:01:31.1757,69.7604240294261,-0.265243458178389,-0.780127818171733,-0.0347760048778656,2.4836749151847
00:01:31.1884,69.760425583664,-0.261675779489336,-0.769634645556869,-0.0346082370144015,2.46806280886617
00:01:31.2012,69.7604271169142,-0.258033285558501,-0.758921428113238,-0.0344279876162119,2.45252658650349
00:01:31.2139,69.7604286298053,-0.254710198077276,-0.749147641403752,-0.0342800325245698,2.43706253561035
00:01:31.2266,69.7604301247476,-0.251922668338961,-0.740949024526357,-0.0341900832441634,2.42165127240709
00:01:31.2446,69.7604322096847,-0.248904736274633,-0.73207275374892,-0.0341659915713423,2.399945421809
00:01:31.2626,69.7604342723251,-0.246629769038696,-0.725381673643225,-0.0342293862381006,2.37822914765125
00:01:31.2806,69.7604363166818,-0.244619832544107,-0.719470095717961,-0.034327967142632,2.35646526422204
00:01:31.2985,69.7604383433565,-0.242463087158618,-0.713126726937113,-0.0344130407810972,2.33464621195995
00:01:31.3165,69.7604403504565,-0.239947445153215,-0.705727779862396,-0.034456639375203,2.31278772847694
00:01:31.3413,69.7604430806647,-0.23594601637322,-0.693958871685941,-0.0344505281567833,2.28263049250573
00:01:31.3661,69.760445763678,-0.231652680370571,-0.68133141285462,-0.0344048030376845,2.25249246747439
00:01:31.3909,69.7604483981915,-0.227416238853224,-0.668871290744777,-0.0343637380093146,2.2223880805002
00:01:31.4157,69.7604509855709,-0.223407659614589,-0.657081351807615,-0.0343518703921171,2.19230482545999
00:01:31.4513,69.7604546284136,-0.217918349572468,-0.640936322271965,-0.0343738867535568,2.14903163998355
00:01:31.4870,69.7604581804311,-0.212466620136717,-0.62490182393152,-0.0344041313634478,2.1057307606219
00:01:31.5000,69.7604594488996,-0.210458102125631,-0.618994418016562,-0.0344117647896571,2.08998609278964
00:01:31.5013,69.7604595830379,-0.210214493904887,-0.618277923249668,-0.0344079180868066,2.08831212682564
00:01:31.5027,69.7604597169989,-0.209907384310903,-0.617374659737951,-0.0343941649743009,2.08663860868348
00:01:31.5048,69.7604599243517,-0.20926101078362,-0.615473561128293,-0.0343462363565058,2.08404466621496
00:01:31.5070,69.7604601309609,-0.208407671886962,-0.612963740844005,-0.0342658724045952,2.0814555845062
00:01:31.5091,69.7604603366331,-0.207361181702473,-0.609885828536686,-0.0341552991709799,2.07887367478173
00:01:31.5122,69.7604606336851,-0.205542213106617,-0.604535920901816,-0.033948417149937,2.07513615047818
00:01:31.5187,69.7604612456604,-0.200863991556173,-0.590776445753451,-0.0333837096390236,2.06740152574843
00:01:31.5252,69.7604618422473,-0.195294916181628,-0.574396812298905,-0.0326919310336945,2.05981053413207
00:01:31.5318,69.7604624214935,-0.189254599829298,-0.556631175968523,-0.0319424431828342,2.05238331860254
00:01:31.5383,69.760462982578,-0.183153417392542,-0.53868652174277,-0.0311971370858442,2.04512641296552
00:01:31.5448,69.7604635258567,-0.177368189290698,-0.521671144972642,-0.0305071469890567,2.0380334411972
00:01:31.5513,69.7604640527373,-0.172217791934701,-0.506522917455003,-0.0299114049569102,2.03108756415492
00:01:31.5578,69.7604645654665,-0.167940442397896,-0.493942477640871,-0.0294361322153146,2.02426438595043
00:01:31.5662,69.760465212011,-0.163923126932244,-0.482126843918366,-0.0290212079283877,2.01557878763442
00:01:31.5746,69.7604658462821,-0.16162623354797,-0.475371275141089,-0.0288281334835035,2.00698345759267
00:01:31.5830,69.7604664745254,-0.160878986520557,-0.473173489766343,-0.0288349351960193,1.99841678027171
00:01:31.5914,69.7604671020692,-0.161344465348463,-0.474542545142538,-0.0290023181905174,1.98982557955532
00:01:31.5998,69.7604677327974,-0.162599423711641,-0.478233599151885,-0.0292808808381079,1.9811696198625
00:01:31.6082,69.7604683689608,-0.164214876554799,-0.482984931043528,-0.0296184948683501,1.97242357972357
00:01:31.6166,69.7604690112658,-0.165817175905433,-0.487697576192451,-0.0299666206788679,1.96357694905907
00:01:31.6251,69.7604696591488,-0.16712327523629,-0.491539044812616,-0.0302849848974963,1.95463230765243
00:01:31.6335,69.7604703111425,-0.167952101944625,-0.493976770425367,-0.0305444218101191,1.94560249558714
00:01:31.6442,69.7604711460106,-0.168190048138424,-0.494676612171834,-0.0307641643720022,1.93398542027273
00:01:31.6585,69.7604722574722,-0.167179883195603,-0.491705538810596,-0.0308641878436137,1.91840241587157
00:01:31.6702,69.7604731534224,-0.165455089502922,-0.486632616185064,-0.0308063778350457,1.9057304837589
00:01:31.6818,69.7604740389237,-0.163230432630339,-0.480089507736292,-0.0306675972460286,1.89309679700542
00:01:31.6934,69.7604749120773,-0.160817059865017,-0.472991352544166,-0.0304951298229043,1.88052528692976
00:01:31.7051,69.7604757725608,-0.158484864195556,-0.466131953516342,-0.030331357897773,1.86802143627059
00:01:31.7167,69.7604766212698,-0.156420758087207,-0.460061053197668,-0.0302065316239539,1.85557598701891
00:01:31.7313,69.760477672925,-0.15432902475467,-0.453908896337264,-0.0301263200245892,1.84000162644222
00:01:31.7515,69.7604791053081,-0.152202137520135,-0.447653345647457,-0.0301374901589922,1.81852218467748
00:01:31.7717,69.7604805197376,-0.150565560345362,-0.442839883368711,-0.03023395534046,1.79700846646562
00:01:31.7919,69.7604819185478,-0.148959490742655,-0.438116149243102,-0.0303429268464183,1.77542732348878
00:01:31.8120,69.7604833008481,-0.147086752465875,-0.432608095487866,-0.0304112392876584,1.75378669079435
00:01:31.8322,69.7604846641018,-0.144882487898265,-0.426124964406661,-0.0304222192216949,1.73211836156901
00:01:31.8594,69.7604864680089,-0.14161391804418,-0.416511523659354,-0.0303807329393909,1.70291346409117
00:01:31.8866,69.760488230943,-0.138307624098757,-0.406787129702226,-0.0303286051187579,1.67374768441815
00:01:31.9138,69.7604899535095,-0.135162291011084,-0.397536150032599,-0.0303067379583249,1.64461326431721
00:01:31.9410,69.7604916374249,-0.132176558611835,-0.388754584152457,-0.03031962123467,1.61548318493411
00:01:31.9775,69.7604938346111,-0.128216343443078,-0.377106892479642,-0.0303521528291521,1.57642985702147
00:01:32.0000,69.7604951542853,-0.125735888513459,-0.369811436804292,-0.0303669651817875,1.55236006594341
00:01:32.0012,69.7604952248631,-0.125586721295933,-0.369372709693921,-0.0303641405182337,1.55105908858825
00:01:32.0024,69.7604952953475,-0.125406319792497,-0.368842117036755,-0.0303536030966725,1.54975840579072
00:01:32.0040,69.7604953898782,-0.125095812401573,-0.367928860004625,-0.0303225614497269,1.5480117630032
00:01:32.0056,69.7604954841433,-0.124703726148755,-0.366775665143397,-0.0302712477777007,1.54626749936724
00:01:32.0073,69.7604955780833,-0.124232776370034,-0.365390518735395,-0.0302003639442689,1.54452674209504
00:01:32.0097,69.7604957162122,-0.123406564319771,-0.362960483293444,-0.0300635451646244,1.54196257269091
00:01:32.0158,69.7604960602067,-0.12076391717181,-0.355187991681794,-0.0295848955054892,1.53555215498674
00:01:32.0219,69.7604963958188,-0.117459013405069,-0.345467686485498,-0.0289584601890399,1.52926029419708
00:01:32.0279,69.7604967215616,-0.11370820217625,-0.334435888753678,-0.0282470024454495,1.52311066186141
00:01:32.0340,69.760497036491,-0.109737105163372,-0.322756191656978,-0.0275081817485956,1.51711561895855
00:01:32.0401,69.7604973402965,-0.105773697101639,-0.311099109122468,-0.0267917297265869,1.51127609256776
00:01:32.0462,69.7604976332985,-0.102035581428058,-0.300104651258995,-0.0261381194547049,1.50558320158635
00:01:32.0523,69.7604979163907,-0.0987128686787721,-0.290331966702271,-0.0255778167238987,1.50002037317408
00:01:32.0584,69.7604981909376,-0.095951484888694,-0.282210249672629,-0.0251310464300169,1.49456555979818
00:01:32.0663,69.7604985382123,-0.0933387877925333,-0.274525846448627,-0.0247354014400482,1.48758891659243
00:01:32.0742,69.7604988779881,-0.0918517750566275,-0.270152279578316,-0.0245456569668147,1.4806941175608
00:01:32.0821,69.7604992141294,-0.091388168201421,-0.26878873000418,-0.0245422713974943,1.47382715428557
00:01:32.0901,69.7604995499714,-0.0917373289261317,-0.269815673312152,-0.0246912565088659,1.4669409306279
00:01:32.0980,69.76049988799,-0.0926299073993578,-0.272440904115758,-0.0249498208927615,1.45999891626712
00:01:32.1059,69.7605002296775,-0.0937897278298481,-0.275852140676024,-0.0252722121331777,1.45297684802007
00:01:32.1138,69.7605005755854,-0.0949735323643285,-0.279333918718613,-0.0256148244016175,1.44586285503389
00:01:32.1217,69.7605009254812,-0.0959942767279861,-0.282336108023489,-0.0259401335201981,1.4386563309886
00:01:32.1296,69.7605012785643,-0.0967287514137373,-0.284496327687463,-0.0262192872468816,1.43136590286932
00:01:32.1376,69.7605016336888,-0.0971137056251125,-0.285628545956213,-0.0264333516068802,1.42400686423687
00:01:32.1485,69.7605021240627,-0.0970568627796803,-0.285461361116707,-0.0266076016974868,1.41378695126644
00:01:32.1594,69.7605026126766,-0.0964029825976151,-0.283538184110633,-0.0266492509494855,1.40352525819368
00:01:32.1703,69.760503096925,-0.0952939131690604,-0.280276215203119,-0.0265830196367032,1.39326703437047
00:01:32.1812,69.7605035749516,-0.0939039236453936,-0.276188010721746,-0.0264461984128384,1.38304637361728
00:01:32.1921,69.7605040457706,-0.0924090422452872,-0.271791300721433,-0.0262796555612099,1.37288267332237
00:01:32.2031,69.7605045092151,-0.0909604706209595,-0.267530795943998,-0.0261198625015767,1.36278066138907
00:01:32.2140,69.7605049657652,-0.0896651732780848,-0.26372109787672,-0.0259934975433794,1.35273302920983
00:01:32.2273,69.7605055165387,-0.0883617207956598,-0.259887414104882,-0.02590444954714,1.34048591031687
00:01:32.2453,69.7605062447894,-0.0870472170392731,-0.256021226586097,-0.0258919863189156,1.32408317944458
00:01:32.2632,69.7605069632743,-0.0860462345924753,-0.253077160566104,-0.0259647364101684,1.30766377683327
00:01:32.2811,69.7605076735466,-0.0851210850523198,-0.250356132506823,-0.02606739028791,1.29119280508283
00:01:32.2990,69.7605083755581,-0.0840906367403972,-0.247325402177639,-0.0261512320458866,1.27466586914251
00:01:32.3170,69.7605090682293,-0.0828794019358449,-0.243762946870132,-0.0261903096474548,1.25810126462612
00:01:32.3394,69.7605099191111,-0.0811527220023353,-0.238684476477457,-0.0261798807922635,1.23737771337843
00:01:32.3618,69.7605107516413,-0.0793141224722405,-0.233276830800707,-0.0261350674939266,1.21667317798482
